user ID,meal transaction ID,paid at,restaurant ID,cuisine,revenue,ambience,rating,award winning dishes,number of reviews
1063,7334,2022-03-11T02:36:10.727703,35,Tapas,200,romantic,1,0,60
1026,7335,2022-03-11T02:36:10.727707,36,Breakfast and brunch,100,casual,3,2,28
566,7336,2022-03-11T02:36:10.727712,37,Steakhouse,100,casual,3,2,14
1109,7337,2022-03-11T02:36:10.727717,38,Steakhouse,300,fancy,4,4,43
666,7338,2022-03-11T02:36:10.727721,39,Tapas,200,romantic,2,2,36
249,7339,2022-03-11T02:36:10.727726,40,Burgers,200,fancy,4,4,66
202,7340,2022-03-11T02:36:10.727730,41,Breakfast and brunch,100,fancy,4,4,70
1009,7341,2022-03-11T02:36:10.727735,42,Tapas,300,casual,2,2,21
707,7342,2022-03-11T02:36:10.727739,43,Burgers,200,fancy,4,4,60
1315,7343,2022-03-11T02:36:10.727743,44,Tapas,200,bar,1,0,16
597,7344,2022-03-11T02:36:10.727747,45,Seafood,100,fancy,4,4,35
696,7345,2022-03-11T02:36:10.727752,46,Tapas,200,fancy,4,4,46
697,7346,2022-03-11T02:36:10.727756,47,Steakhouse,100,romantic,1,0,48
695,7347,2022-03-11T02:36:10.727761,48,Seafood,100,fancy,4,4,39
254,7348,2022-03-11T02:36:10.727765,49,Breakfast and brunch,100,romantic,2,2,48
265,7349,2022-03-11T02:36:10.727769,50,Tapas,200,fancy,4,4,55
1007,7350,2022-03-11T02:36:10.727774,51,Burgers,100,casual,4,2,2
687,7351,2022-03-11T02:36:10.727778,52,Seafood,300,romantic,1,0,34
116,7352,2022-03-11T02:36:10.727783,53,Steakhouse,100,romantic,2,0,58
768,7353,2022-03-11T02:36:10.727787,54,Steakhouse,100,romantic,1,0,30
1359,7354,2022-03-11T02:36:10.727791,55,Seafood,100,family friendly,2,4,89
260,7355,2022-03-11T02:36:10.727796,56,Tapas,200,family friendly,2,4,96
585,7356,2022-03-11T02:36:10.727800,57,Steakhouse,200,fancy,4,4,67
1002,7357,2022-03-11T02:36:10.727804,58,Burgers,200,fancy,4,4,39
197,7358,2022-03-11T02:36:10.727809,59,Breakfast and brunch,100,fancy,4,4,35
507,7359,2022-03-11T02:36:10.727813,60,Steakhouse,100,bar,1,1,21
212,7360,2022-03-11T02:36:10.727818,61,Tapas,300,family friendly,2,4,98
86,7361,2022-03-11T02:36:10.727822,62,Breakfast and brunch,100,family friendly,2,4,87
416,7362,2022-03-11T02:36:10.727826,63,Seafood,200,romantic,2,2,56
769,7363,2022-03-11T02:36:10.727831,64,Steakhouse,100,casual,3,2,22
1350,7364,2022-03-11T02:36:10.727835,65,Steakhouse,100,bar,0,0,31
1056,7365,2022-03-11T02:36:10.727840,66,Breakfast and brunch,100,family friendly,2,4,99
944,7366,2022-03-11T02:36:10.727844,67,Tapas,200,family friendly,2,4,87
39,7367,2022-03-11T02:36:10.727848,68,Breakfast and brunch,100,family friendly,4,2,88
441,7368,2022-03-11T02:36:10.727853,69,Steakhouse,300,family friendly,4,2,88
147,7369,2022-03-11T02:36:10.727857,70,Steakhouse,300,fancy,4,4,70
506,7370,2022-03-11T02:36:10.727862,71,Seafood,200,family friendly,4,4,99
1353,7371,2022-03-11T02:36:10.727866,72,Burgers,200,bar,1,0,13
72,7372,2022-03-11T02:36:10.727870,73,Seafood,200,bar,2,1,12
431,7373,2022-03-11T02:36:10.727875,74,Seafood,200,casual,4,2,6
877,7374,2022-03-11T02:36:10.727879,75,Burgers,100,family friendly,4,4,91
529,7375,2022-03-11T02:36:10.727884,76,Seafood,200,casual,1,2,6
873,7376,2022-03-11T02:36:10.727888,77,Breakfast and brunch,200,bar,0,0,21
1037,7377,2022-03-11T02:36:10.727892,78,Breakfast and brunch,100,family friendly,2,2,84
899,7378,2022-03-11T02:36:10.727897,79,Seafood,200,family friendly,4,4,92
11,7379,2022-03-11T02:36:10.727901,80,Seafood,200,bar,0,0,40
422,7380,2022-03-11T02:36:10.727906,81,Burgers,100,casual,3,2,4
1376,7381,2022-03-11T02:36:10.727910,82,Tapas,300,family friendly,2,2,83
712,7382,2022-03-11T02:36:10.727914,83,Burgers,100,bar,2,0,19
1205,7383,2022-03-11T02:36:10.727919,84,Steakhouse,300,casual,4,2,26
521,7384,2022-03-11T02:36:10.727923,85,Seafood,300,romantic,2,2,48
356,7385,2022-03-11T02:36:10.727927,86,Tapas,300,family friendly,4,2,86
1057,7386,2022-03-11T02:36:10.727932,87,Burgers,100,bar,2,1,26
771,7387,2022-03-11T02:36:10.727936,88,Burgers,100,romantic,1,0,52
207,7388,2022-03-11T02:36:10.727940,89,Breakfast and brunch,100,family friendly,2,2,94
633,7389,2022-03-11T02:36:10.727945,90,Seafood,200,casual,2,2,17
476,7390,2022-03-11T02:36:10.727949,91,Seafood,200,romantic,0,0,48
1054,7391,2022-03-11T02:36:10.727953,92,Burgers,100,romantic,0,2,50
946,7392,2022-03-11T02:36:10.727958,93,Burgers,100,romantic,0,2,31
75,7393,2022-03-11T02:36:10.727962,94,Burgers,200,fancy,4,4,66
1002,7394,2022-03-11T02:36:10.727966,95,Burgers,200,family friendly,4,2,89
34,7395,2022-03-11T02:36:10.727972,96,Burgers,200,fancy,4,4,54
1271,7396,2022-03-11T02:36:10.727976,97,Seafood,200,fancy,4,4,75
45,7397,2022-03-11T02:36:10.727980,98,Steakhouse,100,bar,2,0,12
341,7398,2022-03-11T02:36:10.727985,99,Burgers,100,casual,1,2,23
1256,7399,2022-03-11T02:36:10.727989,100,Burgers,100,casual,4,2,21
1405,7400,2022-03-11T02:36:10.727993,1,Tapas,200,casual,2,2,17
955,7401,2022-03-11T02:36:10.727998,2,Steakhouse,100,bar,0,2,18
603,7402,2022-03-11T02:36:10.728002,3,Seafood,200,bar,2,2,28
127,7403,2022-03-11T02:36:10.728007,4,Steakhouse,300,family friendly,2,2,88
1150,7404,2022-03-11T02:36:10.728011,5,Burgers,200,fancy,4,4,75
911,7405,2022-03-11T02:36:10.728016,6,Seafood,100,family friendly,2,4,90
1305,7406,2022-03-11T02:36:10.728021,7,Burgers,100,bar,1,1,10
164,7407,2022-03-11T02:36:10.728025,8,Burgers,200,romantic,1,2,53
955,7408,2022-03-11T02:36:10.728029,9,Burgers,100,bar,1,1,34
303,7409,2022-03-11T02:36:10.728034,10,Burgers,200,fancy,4,4,75
730,7410,2022-03-11T02:36:10.728038,11,Steakhouse,100,bar,0,1,37
507,7411,2022-03-11T02:36:10.728043,12,Burgers,200,fancy,4,4,62
1009,7412,2022-03-11T02:36:10.728047,13,Breakfast and brunch,100,family friendly,4,4,97
475,7413,2022-03-11T02:36:10.728052,14,Tapas,200,bar,2,0,15
1003,7414,2022-03-11T02:36:10.728056,15,Steakhouse,100,romantic,2,2,46
55,7415,2022-03-11T02:36:10.728060,16,Breakfast and brunch,100,fancy,4,4,68
19,7416,2022-03-11T02:36:10.728065,17,Breakfast and brunch,100,family friendly,2,4,95
654,7417,2022-03-11T02:36:10.728069,18,Burgers,100,romantic,0,0,39
1404,7418,2022-03-11T02:36:10.728074,19,Steakhouse,300,family friendly,2,4,98
741,7419,2022-03-11T02:36:10.728078,20,Seafood,100,family friendly,2,2,93
1150,7420,2022-03-11T02:36:10.728083,21,Steakhouse,300,casual,1,2,5
435,7421,2022-03-11T02:36:10.728087,22,Tapas,200,fancy,4,4,48
399,7422,2022-03-11T02:36:10.728091,23,Burgers,100,casual,1,2,10
1002,7423,2022-03-11T02:36:10.728096,24,Tapas,300,casual,2,2,0
1377,7424,2022-03-11T02:36:10.728100,25,Tapas,200,fancy,4,4,66
211,7425,2022-03-11T02:36:10.728104,26,Burgers,200,romantic,2,2,35
1280,7426,2022-03-11T02:36:10.728109,27,Steakhouse,100,casual,1,2,17
385,7427,2022-03-11T02:36:10.728113,28,Seafood,300,casual,1,2,9
32,7428,2022-03-11T02:36:10.728118,29,Tapas,200,family friendly,4,4,81
466,7429,2022-03-11T02:36:10.728122,30,Breakfast and brunch,100,fancy,4,4,47
303,7430,2022-03-11T02:36:10.728126,31,Breakfast and brunch,100,casual,2,2,5
529,7431,2022-03-11T02:36:10.728131,32,Burgers,200,fancy,4,4,62
563,7432,2022-03-11T02:36:10.728135,33,Burgers,200,romantic,2,0,46
64,7433,2022-03-11T02:36:10.728140,34,Breakfast and brunch,100,fancy,4,4,45
830,7434,2022-03-11T02:36:10.728144,35,Breakfast and brunch,100,romantic,1,0,60
228,7435,2022-03-11T02:36:10.728148,36,Breakfast and brunch,100,casual,3,2,28
304,7436,2022-03-11T02:36:10.728153,37,Seafood,300,casual,3,2,14
286,7437,2022-03-11T02:36:10.728158,38,Tapas,200,fancy,4,4,43
48,7438,2022-03-11T02:36:10.728162,39,Burgers,200,romantic,2,2,36
421,7439,2022-03-11T02:36:10.728166,40,Steakhouse,300,fancy,4,4,66
586,7440,2022-03-11T02:36:10.728171,41,Steakhouse,200,fancy,4,4,70
223,7441,2022-03-11T02:36:10.728175,42,Steakhouse,300,casual,2,2,21
140,7442,2022-03-11T02:36:10.728179,43,Tapas,200,fancy,4,4,60
1101,7443,2022-03-11T02:36:10.728184,44,Seafood,200,bar,1,0,16
1033,7444,2022-03-11T02:36:10.728188,45,Tapas,200,fancy,4,4,35
54,7445,2022-03-11T02:36:10.728193,46,Breakfast and brunch,100,fancy,4,4,46
333,7446,2022-03-11T02:36:10.728197,47,Tapas,300,romantic,1,0,48
804,7447,2022-03-11T02:36:10.728201,48,Breakfast and brunch,100,fancy,4,4,39
1313,7448,2022-03-11T02:36:10.728206,49,Steakhouse,100,romantic,2,2,48
871,7449,2022-03-11T02:36:10.728210,50,Burgers,200,fancy,4,4,55
776,7450,2022-03-11T02:36:10.728215,51,Seafood,300,casual,4,2,2
539,7451,2022-03-11T02:36:10.728219,52,Tapas,300,romantic,1,0,34
890,7452,2022-03-11T02:36:10.728224,53,Tapas,200,romantic,2,0,58
1041,7453,2022-03-11T02:36:10.728228,54,Breakfast and brunch,100,romantic,1,0,30
193,7454,2022-03-11T02:36:10.728232,55,Tapas,300,family friendly,2,4,89
352,7455,2022-03-11T02:36:10.728237,56,Steakhouse,300,family friendly,2,4,96
169,7456,2022-03-11T02:36:10.728241,57,Breakfast and brunch,100,fancy,4,4,67
382,7457,2022-03-11T02:36:10.728245,58,Breakfast and brunch,100,fancy,4,4,39
1422,7458,2022-03-11T02:36:10.728249,59,Steakhouse,300,fancy,4,4,35
732,7459,2022-03-11T02:36:10.728254,60,Tapas,200,bar,1,1,21
1258,7460,2022-03-11T02:36:10.728258,61,Tapas,300,family friendly,2,4,98
403,7461,2022-03-11T02:36:10.728262,62,Seafood,100,family friendly,2,4,87
1304,7462,2022-03-11T02:36:10.728266,63,Seafood,200,romantic,2,2,56
864,7463,2022-03-11T02:36:10.728271,64,Breakfast and brunch,100,casual,3,2,22
914,7464,2022-03-11T02:36:10.728275,65,Burgers,200,bar,0,0,31
422,7465,2022-03-11T02:36:10.728279,66,Steakhouse,300,family friendly,2,4,99
33,7466,2022-03-11T02:36:10.728283,67,Breakfast and brunch,100,family friendly,2,4,87
1177,7467,2022-03-11T02:36:10.728288,68,Steakhouse,300,family friendly,4,2,88
561,7468,2022-03-11T02:36:10.728292,69,Seafood,200,family friendly,4,2,88
110,7469,2022-03-11T02:36:10.728296,70,Breakfast and brunch,100,fancy,4,4,70
461,7470,2022-03-11T02:36:10.728301,71,Tapas,300,family friendly,4,4,99
784,7471,2022-03-11T02:36:10.728305,72,Seafood,100,bar,1,0,13
1011,7472,2022-03-11T02:36:10.728309,73,Burgers,100,bar,2,1,12
250,7473,2022-03-11T02:36:10.728314,74,Tapas,200,casual,4,2,6
63,7474,2022-03-11T02:36:10.728318,75,Breakfast and brunch,100,family friendly,4,4,91
932,7475,2022-03-11T02:36:10.728322,76,Breakfast and brunch,100,casual,1,2,6
1051,7476,2022-03-11T02:36:10.728326,77,Burgers,200,bar,0,0,21
24,7477,2022-03-11T02:36:10.728331,78,Steakhouse,300,family friendly,2,2,84
327,7478,2022-03-11T02:36:10.728335,79,Tapas,300,family friendly,4,4,92
324,7479,2022-03-11T02:36:10.728339,80,Seafood,200,bar,0,0,40
1191,7480,2022-03-11T02:36:10.728343,81,Burgers,100,casual,3,2,4
913,7481,2022-03-11T02:36:10.728348,82,Burgers,100,family friendly,2,2,83
706,7482,2022-03-11T02:36:10.728352,83,Steakhouse,100,bar,2,0,19
88,7483,2022-03-11T02:36:10.728356,84,Steakhouse,300,casual,4,2,26
439,7484,2022-03-11T02:36:10.728360,85,Breakfast and brunch,100,romantic,2,2,48
1069,7485,2022-03-11T02:36:10.728365,86,Steakhouse,300,family friendly,4,2,86
262,7486,2022-03-11T02:36:10.728369,87,Steakhouse,100,bar,2,1,26
764,7487,2022-03-11T02:36:10.728373,88,Breakfast and brunch,100,romantic,1,0,52
1247,7488,2022-03-11T02:36:10.728377,89,Breakfast and brunch,100,family friendly,2,2,94
524,7489,2022-03-11T02:36:10.728382,90,Tapas,300,casual,2,2,17
578,7490,2022-03-11T02:36:10.728386,91,Breakfast and brunch,100,romantic,0,0,48
356,7491,2022-03-11T02:36:10.728390,92,Breakfast and brunch,100,romantic,0,2,50
1248,7492,2022-03-11T02:36:10.728394,93,Seafood,300,romantic,0,2,31
750,7493,2022-03-11T02:36:10.728399,94,Seafood,200,fancy,4,4,66
1402,7494,2022-03-11T02:36:10.728438,95,Breakfast and brunch,100,family friendly,4,2,89
1372,7495,2022-03-11T02:36:10.728442,96,Tapas,200,fancy,4,4,54
245,7496,2022-03-11T02:36:10.728447,97,Seafood,100,fancy,4,4,75
471,7497,2022-03-11T02:36:10.728451,98,Seafood,200,bar,2,0,12
376,7498,2022-03-11T02:36:10.728455,99,Tapas,300,casual,1,2,23
299,7499,2022-03-11T02:36:10.728459,100,Steakhouse,100,casual,4,2,21
884,7500,2022-03-11T02:36:10.728463,1,Breakfast and brunch,100,casual,2,2,17
641,7501,2022-03-11T02:36:10.728468,2,Burgers,200,bar,0,2,18
554,7502,2022-03-11T02:36:10.728472,3,Tapas,200,bar,2,2,28
614,7503,2022-03-11T02:36:10.728476,4,Burgers,200,family friendly,2,2,88
199,7504,2022-03-11T02:36:10.728480,5,Seafood,200,fancy,4,4,75
106,7505,2022-03-11T02:36:10.728484,6,Seafood,100,family friendly,2,4,90
1025,7506,2022-03-11T02:36:10.728489,7,Tapas,200,bar,1,1,10
1250,7507,2022-03-11T02:36:10.728493,8,Tapas,200,romantic,1,2,53
1150,7508,2022-03-11T02:36:10.728498,9,Tapas,200,bar,1,1,34
738,7509,2022-03-11T02:36:10.728502,10,Breakfast and brunch,100,fancy,4,4,75
121,7510,2022-03-11T02:36:10.728506,11,Seafood,100,bar,0,1,37
359,7511,2022-03-11T02:36:10.728511,12,Seafood,100,fancy,4,4,62
335,7512,2022-03-11T02:36:10.728515,13,Breakfast and brunch,100,family friendly,4,4,97
814,7513,2022-03-11T02:36:10.728519,14,Burgers,200,bar,2,0,15
1015,7514,2022-03-11T02:36:10.728524,15,Tapas,200,romantic,2,2,46
679,7515,2022-03-11T02:36:10.728528,16,Breakfast and brunch,100,fancy,4,4,68
345,7516,2022-03-11T02:36:10.728532,17,Burgers,100,family friendly,2,4,95
555,7517,2022-03-11T02:36:10.728536,18,Breakfast and brunch,100,romantic,0,0,39
1418,7518,2022-03-11T02:36:10.728541,19,Burgers,100,family friendly,2,4,98
1112,7519,2022-03-11T02:36:10.728545,20,Seafood,200,family friendly,2,2,93
1067,7520,2022-03-11T02:36:10.728549,21,Tapas,200,casual,1,2,5
1189,7521,2022-03-11T02:36:10.728553,22,Burgers,200,fancy,4,4,48
62,7522,2022-03-11T02:36:10.728558,23,Burgers,100,casual,1,2,10
340,7523,2022-03-11T02:36:10.728562,24,Steakhouse,100,casual,2,2,0
1324,7524,2022-03-11T02:36:10.728567,25,Burgers,200,fancy,4,4,66
95,7525,2022-03-11T02:36:10.728571,26,Tapas,200,romantic,2,2,35
973,7526,2022-03-11T02:36:10.728575,27,Breakfast and brunch,100,casual,1,2,17
276,7527,2022-03-11T02:36:10.728580,28,Breakfast and brunch,100,casual,1,2,9
1181,7528,2022-03-11T02:36:10.728584,29,Burgers,200,family friendly,4,4,81
590,7529,2022-03-11T02:36:10.728588,30,Breakfast and brunch,100,fancy,4,4,47
538,7530,2022-03-11T02:36:10.728593,31,Breakfast and brunch,100,casual,2,2,5
529,7531,2022-03-11T02:36:10.728597,32,Tapas,200,fancy,4,4,62
1328,7532,2022-03-11T02:36:10.728602,33,Burgers,200,romantic,2,0,46
859,7533,2022-03-11T02:36:10.728606,34,Seafood,200,fancy,4,4,45
29,7534,2022-03-11T02:36:10.728611,35,Steakhouse,100,romantic,1,0,60
1349,7535,2022-03-11T02:36:10.728615,36,Tapas,300,casual,3,2,28
426,7536,2022-03-11T02:36:10.728619,37,Steakhouse,100,casual,3,2,14
914,7537,2022-03-11T02:36:10.728624,38,Steakhouse,300,fancy,4,4,43
150,7538,2022-03-11T02:36:10.728628,39,Burgers,200,romantic,2,2,36
847,7539,2022-03-11T02:36:10.728632,40,Tapas,200,fancy,4,4,66
1293,7540,2022-03-11T02:36:10.728637,41,Seafood,100,fancy,4,4,70
241,7541,2022-03-11T02:36:10.728641,42,Breakfast and brunch,100,casual,2,2,21
320,7542,2022-03-11T02:36:10.728646,43,Breakfast and brunch,100,fancy,4,4,60
1028,7543,2022-03-11T02:36:10.728650,44,Tapas,200,bar,1,0,16
803,7544,2022-03-11T02:36:10.728655,45,Tapas,200,fancy,4,4,35
531,7545,2022-03-11T02:36:10.728659,46,Burgers,200,fancy,4,4,46
320,7546,2022-03-11T02:36:10.728664,47,Tapas,300,romantic,1,0,48
688,7547,2022-03-11T02:36:10.728668,48,Seafood,100,fancy,4,4,39
539,7548,2022-03-11T02:36:10.728673,49,Breakfast and brunch,100,romantic,2,2,48
829,7549,2022-03-11T02:36:10.728678,50,Tapas,200,fancy,4,4,55
119,7550,2022-03-11T02:36:10.728682,51,Breakfast and brunch,100,casual,4,2,2
194,7551,2022-03-11T02:36:10.728687,52,Seafood,200,romantic,1,0,34
551,7552,2022-03-11T02:36:10.728691,53,Tapas,200,romantic,2,0,58
1014,7553,2022-03-11T02:36:10.728696,54,Seafood,200,romantic,1,0,30
728,7554,2022-03-11T02:36:10.728700,55,Burgers,100,family friendly,2,4,89
934,7555,2022-03-11T02:36:10.728705,56,Breakfast and brunch,100,family friendly,2,4,96
697,7556,2022-03-11T02:36:10.728709,57,Steakhouse,200,fancy,4,4,67
924,7557,2022-03-11T02:36:10.728714,58,Tapas,200,fancy,4,4,39
119,7558,2022-03-11T02:36:10.728719,59,Steakhouse,200,fancy,4,4,35
412,7559,2022-03-11T02:36:10.728723,60,Burgers,100,bar,1,1,21
609,7560,2022-03-11T02:36:10.728728,61,Steakhouse,300,family friendly,2,4,98
1000,7561,2022-03-11T02:36:10.728732,62,Breakfast and brunch,100,family friendly,2,4,87
1307,7562,2022-03-11T02:36:10.728737,63,Seafood,300,romantic,2,2,56
205,7563,2022-03-11T02:36:10.728741,64,Tapas,300,casual,3,2,22
920,7564,2022-03-11T02:36:10.728746,65,Breakfast and brunch,300,bar,0,0,31
230,7565,2022-03-11T02:36:10.728750,66,Tapas,300,family friendly,2,4,99
1295,7566,2022-03-11T02:36:10.728755,67,Tapas,300,family friendly,2,4,87
1115,7567,2022-03-11T02:36:10.728759,68,Burgers,200,family friendly,4,2,88
366,7568,2022-03-11T02:36:10.728764,69,Tapas,200,family friendly,4,2,88
320,7569,2022-03-11T02:36:10.728768,70,Seafood,100,fancy,4,4,70
1263,7570,2022-03-11T02:36:10.728773,71,Steakhouse,300,family friendly,4,4,99
1297,7571,2022-03-11T02:36:10.728778,72,Seafood,200,bar,1,0,13
504,7572,2022-03-11T02:36:10.728782,73,Breakfast and brunch,200,bar,2,1,12
269,7573,2022-03-11T02:36:10.728787,74,Seafood,300,casual,4,2,6
490,7574,2022-03-11T02:36:10.728791,75,Steakhouse,300,family friendly,4,4,91
1175,7575,2022-03-11T02:36:10.728796,76,Burgers,100,casual,1,2,6
678,7576,2022-03-11T02:36:10.728800,77,Seafood,200,bar,0,0,21
350,7577,2022-03-11T02:36:10.728805,78,Burgers,100,family friendly,2,2,84
43,7578,2022-03-11T02:36:10.728809,79,Burgers,200,family friendly,4,4,92
555,7579,2022-03-11T02:36:10.728814,80,Seafood,100,bar,0,0,40
94,7580,2022-03-11T02:36:10.728818,81,Tapas,300,casual,3,2,4
1405,7581,2022-03-11T02:36:10.728823,82,Breakfast and brunch,100,family friendly,2,2,83
309,7582,2022-03-11T02:36:10.728828,83,Tapas,200,bar,2,0,19
202,7583,2022-03-11T02:36:10.728832,84,Tapas,200,casual,4,2,26
427,7584,2022-03-11T02:36:10.728837,85,Breakfast and brunch,100,romantic,2,2,48
1318,7585,2022-03-11T02:36:10.728841,86,Steakhouse,300,family friendly,4,2,86
939,7586,2022-03-11T02:36:10.728846,87,Burgers,200,bar,2,1,26
291,7587,2022-03-11T02:36:10.728851,88,Steakhouse,100,romantic,1,0,52
79,7588,2022-03-11T02:36:10.728855,89,Burgers,100,family friendly,2,2,94
1215,7589,2022-03-11T02:36:10.728860,90,Steakhouse,100,casual,2,2,17
1069,7590,2022-03-11T02:36:10.728865,91,Steakhouse,100,romantic,0,0,48
42,7591,2022-03-11T02:36:10.728869,92,Burgers,100,romantic,0,2,50
453,7592,2022-03-11T02:36:10.728874,93,Burgers,100,romantic,0,2,31
413,7593,2022-03-11T02:36:10.728878,94,Breakfast and brunch,100,fancy,4,4,66
859,7594,2022-03-11T02:36:10.728883,95,Steakhouse,300,family friendly,4,2,89
879,7595,2022-03-11T02:36:10.728887,96,Tapas,200,fancy,4,4,54
469,7596,2022-03-11T02:36:10.728892,97,Tapas,200,fancy,4,4,75
720,7597,2022-03-11T02:36:10.728897,98,Steakhouse,100,bar,2,0,12
71,7598,2022-03-11T02:36:10.728901,99,Steakhouse,100,casual,1,2,23
1187,7599,2022-03-11T02:36:10.728906,100,Burgers,100,casual,4,2,21
1029,7600,2022-03-11T02:36:10.728910,1,Tapas,200,casual,2,2,17
75,7601,2022-03-11T02:36:10.728915,2,Seafood,100,bar,0,2,18
367,7602,2022-03-11T02:36:10.728919,3,Steakhouse,100,bar,2,2,28
410,7603,2022-03-11T02:36:10.728924,4,Seafood,200,family friendly,2,2,88
682,7604,2022-03-11T02:36:10.728928,5,Steakhouse,200,fancy,4,4,75
596,7605,2022-03-11T02:36:10.728933,6,Breakfast and brunch,100,family friendly,2,4,90
371,7606,2022-03-11T02:36:10.728937,7,Burgers,100,bar,1,1,10
914,7607,2022-03-11T02:36:10.728942,8,Steakhouse,100,romantic,1,2,53
1353,7608,2022-03-11T02:36:10.728946,9,Seafood,100,bar,1,1,34
979,7609,2022-03-11T02:36:10.728951,10,Breakfast and brunch,100,fancy,4,4,75
338,7610,2022-03-11T02:36:10.728955,11,Breakfast and brunch,300,bar,0,1,37
1095,7611,2022-03-11T02:36:10.728960,12,Tapas,200,fancy,4,4,62
1246,7612,2022-03-11T02:36:10.728965,13,Steakhouse,300,family friendly,4,4,97
808,7613,2022-03-11T02:36:10.728969,14,Tapas,200,bar,2,0,15
1223,7614,2022-03-11T02:36:10.728973,15,Tapas,200,romantic,2,2,46
1155,7615,2022-03-11T02:36:10.728978,16,Steakhouse,200,fancy,4,4,68
1360,7616,2022-03-11T02:36:10.728983,17,Seafood,200,family friendly,2,4,95
468,7617,2022-03-11T02:36:10.728987,18,Tapas,200,romantic,0,0,39
8,7618,2022-03-11T02:36:10.728992,19,Seafood,100,family friendly,2,4,98
348,7619,2022-03-11T02:36:10.728996,20,Tapas,200,family friendly,2,2,93
284,7620,2022-03-11T02:36:10.729001,21,Burgers,100,casual,1,2,5
595,7621,2022-03-11T02:36:10.729006,22,Burgers,200,fancy,4,4,48
800,7622,2022-03-11T02:36:10.729010,23,Steakhouse,300,casual,1,2,10
296,7623,2022-03-11T02:36:10.729014,24,Burgers,100,casual,2,2,0
266,7624,2022-03-11T02:36:10.729019,25,Burgers,200,fancy,4,4,66
702,7625,2022-03-11T02:36:10.729023,26,Seafood,200,romantic,2,2,35
821,7626,2022-03-11T02:36:10.729028,27,Steakhouse,100,casual,1,2,17
1040,7627,2022-03-11T02:36:10.729032,28,Breakfast and brunch,100,casual,1,2,9
614,7628,2022-03-11T02:36:10.729037,29,Burgers,100,family friendly,4,4,81
415,7629,2022-03-11T02:36:10.729041,30,Tapas,200,fancy,4,4,47
1232,7630,2022-03-11T02:36:10.729046,31,Breakfast and brunch,100,casual,2,2,5
684,7631,2022-03-11T02:36:10.729050,32,Burgers,200,fancy,4,4,62
584,7632,2022-03-11T02:36:10.729055,33,Seafood,200,romantic,2,0,46
315,7633,2022-03-11T02:36:10.729059,34,Seafood,100,fancy,4,4,45
898,7634,2022-03-11T02:36:10.729064,35,Seafood,200,romantic,1,0,60
1082,7635,2022-03-11T02:36:10.729069,36,Breakfast and brunch,100,casual,3,2,28
536,7636,2022-03-11T02:36:10.729073,37,Steakhouse,100,casual,3,2,14
1005,7637,2022-03-11T02:36:10.729078,38,Burgers,200,fancy,4,4,43
