battle ID,fought at,monster ID,magic spell used,spell effectiveness,victory points
7519,2022-02-24T02:15:21.452209,520,fire,2,
7520,2022-02-24T02:15:21.452213,521,fire,1,
7521,2022-02-24T02:15:21.452217,522,earth,0,
7522,2022-02-24T02:15:21.452220,523,earth,1,
7523,2022-02-24T02:15:21.452224,524,fire,0,
7524,2022-02-24T02:15:21.452228,525,fire,0,
7525,2022-02-24T02:15:21.452232,526,wind,0,
7526,2022-02-24T02:15:21.452236,527,wind,0,
7527,2022-02-24T02:15:21.452239,528,wind,1,
7528,2022-02-24T02:15:21.452243,529,energy,1,
7529,2022-02-24T02:15:21.452247,530,fire,1,
7530,2022-02-24T02:15:21.452251,531,wind,0,
7531,2022-02-24T02:15:21.452254,532,fire,1,
7532,2022-02-24T02:15:21.452258,533,water,2,
7533,2022-02-24T02:15:21.452262,534,energy,1,
7534,2022-02-24T02:15:21.452265,535,earth,0,
7535,2022-02-24T02:15:21.452269,536,energy,2,
7536,2022-02-24T02:15:21.452273,537,wind,0,
7537,2022-02-24T02:15:21.452276,538,water,2,
7538,2022-02-24T02:15:21.452280,539,fire,1,
7539,2022-02-24T02:15:21.452284,540,wind,1,
7540,2022-02-24T02:15:21.452288,541,water,0,
7541,2022-02-24T02:15:21.452292,542,energy,1,
7542,2022-02-24T02:15:21.452296,543,fire,1,
7543,2022-02-24T02:15:21.452300,544,fire,1,
7544,2022-02-24T02:15:21.452304,545,water,0,
7545,2022-02-24T02:15:21.452308,546,wind,0,
7546,2022-02-24T02:15:21.452312,547,fire,1,
7547,2022-02-24T02:15:21.452316,548,fire,2,
7548,2022-02-24T02:15:21.452320,549,energy,1,
7549,2022-02-24T02:15:21.452323,550,earth,0,
7550,2022-02-24T02:15:21.452327,551,earth,0,
7551,2022-02-24T02:15:21.452331,552,earth,0,
7552,2022-02-24T02:15:21.452335,553,wind,1,
7553,2022-02-24T02:15:21.452338,554,earth,0,
7554,2022-02-24T02:15:21.452342,555,fire,2,
7555,2022-02-24T02:15:21.452346,556,wind,1,
7556,2022-02-24T02:15:21.452350,557,energy,1,
7557,2022-02-24T02:15:21.452354,558,fire,1,
7558,2022-02-24T02:15:21.452358,559,fire,0,
7559,2022-02-24T02:15:21.452362,560,energy,2,
7560,2022-02-24T02:15:21.452366,561,wind,0,
7561,2022-02-24T02:15:21.452369,562,water,0,
7562,2022-02-24T02:15:21.452373,563,energy,1,
7563,2022-02-24T02:15:21.452376,564,fire,1,
7564,2022-02-24T02:15:21.452380,565,fire,1,
7565,2022-02-24T02:15:21.452384,566,water,0,
7566,2022-02-24T02:15:21.452387,567,fire,1,
7567,2022-02-24T02:15:21.452391,568,fire,2,
7568,2022-02-24T02:15:21.452394,569,wind,0,
7569,2022-02-24T02:15:21.452398,570,energy,1,
7570,2022-02-24T02:15:21.452402,571,wind,0,
7571,2022-02-24T02:15:21.452405,572,water,0,
7572,2022-02-24T02:15:21.452409,573,earth,0,
7573,2022-02-24T02:15:21.452413,574,wind,1,
7574,2022-02-24T02:15:21.452416,575,wind,1,
7575,2022-02-24T02:15:21.452420,576,water,2,
7576,2022-02-24T02:15:21.452424,577,energy,1,
7577,2022-02-24T02:15:21.452427,578,energy,1,
7578,2022-02-24T02:15:21.452431,579,water,2,
7579,2022-02-24T02:15:21.452435,580,water,0,
7580,2022-02-24T02:15:21.452439,581,fire,1,
7581,2022-02-24T02:15:21.452442,582,wind,0,
7582,2022-02-24T02:15:21.452446,583,fire,1,
7583,2022-02-24T02:15:21.452450,584,earth,0,
7584,2022-02-24T02:15:21.452454,585,earth,0,
7585,2022-02-24T02:15:21.452458,586,earth,0,
7586,2022-02-24T02:15:21.452461,587,water,0,
7587,2022-02-24T02:15:21.452465,588,energy,1,
7588,2022-02-24T02:15:21.452469,589,fire,0,
7589,2022-02-24T02:15:21.452472,590,wind,0,
7590,2022-02-24T02:15:21.452476,591,fire,1,
7591,2022-02-24T02:15:21.452479,592,energy,1,
7592,2022-02-24T02:15:21.452483,593,earth,0,
7593,2022-02-24T02:15:21.452487,594,wind,0,
7594,2022-02-24T02:15:21.452491,595,energy,2,
7595,2022-02-24T02:15:21.452494,596,water,0,
7596,2022-02-24T02:15:21.452498,597,water,0,
7597,2022-02-24T02:15:21.452501,598,energy,1,
7598,2022-02-24T02:15:21.452505,599,fire,1,
7599,2022-02-24T02:15:21.452509,600,earth,0,
7600,2022-02-24T02:15:21.452512,601,energy,1,
7601,2022-02-24T02:15:21.452516,602,water,2,
7602,2022-02-24T02:15:21.452520,603,wind,1,
7603,2022-02-24T02:15:21.452524,604,earth,2,
7604,2022-02-24T02:15:21.452527,605,water,2,
7605,2022-02-24T02:15:21.452531,606,earth,0,
7606,2022-02-24T02:15:21.452535,607,wind,1,
7607,2022-02-24T02:15:21.452538,608,water,2,
7608,2022-02-24T02:15:21.452542,609,energy,2,
7609,2022-02-24T02:15:21.452545,610,water,0,
7610,2022-02-24T02:15:21.452549,611,earth,0,
7611,2022-02-24T02:15:21.452553,612,water,0,
7612,2022-02-24T02:15:21.452556,613,wind,1,
7613,2022-02-24T02:15:21.452560,614,fire,1,
7614,2022-02-24T02:15:21.452563,615,wind,1,
7615,2022-02-24T02:15:21.452567,616,wind,0,
7616,2022-02-24T02:15:21.452571,617,earth,1,
7617,2022-02-24T02:15:21.452574,618,earth,1,
7618,2022-02-24T02:15:21.452578,619,wind,0,
7619,2022-02-24T02:15:21.452582,620,wind,0,
7620,2022-02-24T02:15:21.452585,621,energy,1,
7621,2022-02-24T02:15:21.452589,622,wind,0,
7622,2022-02-24T02:15:21.452593,623,earth,0,
7623,2022-02-24T02:15:21.452596,624,energy,1,
7624,2022-02-24T02:15:21.452600,625,water,0,
7625,2022-02-24T02:15:21.452604,626,earth,0,
7626,2022-02-24T02:15:21.452607,627,wind,0,
7627,2022-02-24T02:15:21.452611,628,energy,2,
7628,2022-02-24T02:15:21.452615,629,wind,0,
7629,2022-02-24T02:15:21.452619,630,earth,0,
7630,2022-02-24T02:15:21.452622,631,energy,1,
7631,2022-02-24T02:15:21.452626,632,energy,1,
7632,2022-02-24T02:15:21.452629,633,wind,0,
7633,2022-02-24T02:15:21.452633,634,wind,1,
7634,2022-02-24T02:15:21.452636,635,energy,1,
7635,2022-02-24T02:15:21.452640,636,wind,0,
7636,2022-02-24T02:15:21.452643,637,wind,1,
7637,2022-02-24T02:15:21.452647,638,energy,1,
7638,2022-02-24T02:15:21.452650,639,earth,0,
7639,2022-02-24T02:15:21.452654,640,water,0,
7640,2022-02-24T02:15:21.452658,641,earth,0,
7641,2022-02-24T02:15:21.452662,642,wind,1,
7642,2022-02-24T02:15:21.452666,643,energy,1,
7643,2022-02-24T02:15:21.452670,644,energy,2,
7644,2022-02-24T02:15:21.452673,645,earth,0,
7645,2022-02-24T02:15:21.452677,646,energy,1,
7646,2022-02-24T02:15:21.452681,647,wind,0,
7647,2022-02-24T02:15:21.452684,648,energy,2,
7648,2022-02-24T02:15:21.452688,649,energy,1,
7649,2022-02-24T02:15:21.452692,650,water,0,
7650,2022-02-24T02:15:21.452696,651,energy,1,
7651,2022-02-24T02:15:21.452700,652,earth,0,
7652,2022-02-24T02:15:21.452703,653,energy,1,
7653,2022-02-24T02:15:21.452707,654,water,0,
7654,2022-02-24T02:15:21.452711,655,water,0,
7655,2022-02-24T02:15:21.452714,656,fire,1,
7656,2022-02-24T02:15:21.452718,657,fire,1,
7657,2022-02-24T02:15:21.452722,658,energy,1,
7658,2022-02-24T02:15:21.452726,659,earth,0,
7659,2022-02-24T02:15:21.452730,660,energy,1,
7660,2022-02-24T02:15:21.452733,661,water,0,
7661,2022-02-24T02:15:21.452737,662,energy,1,
7662,2022-02-24T02:15:21.452741,663,energy,2,
7663,2022-02-24T02:15:21.452745,664,wind,0,
7664,2022-02-24T02:15:21.452749,665,energy,1,
7665,2022-02-24T02:15:21.452752,666,earth,2,
7666,2022-02-24T02:15:21.452756,667,energy,1,
7667,2022-02-24T02:15:21.452760,668,fire,0,
7668,2022-02-24T02:15:21.452764,669,energy,1,
7669,2022-02-24T02:15:21.452768,670,energy,1,
7670,2022-02-24T02:15:21.452771,671,energy,2,
7671,2022-02-24T02:15:21.452775,672,fire,1,
7672,2022-02-24T02:15:21.452779,673,wind,1,
7673,2022-02-24T02:15:21.452783,674,fire,1,
7674,2022-02-24T02:15:21.452787,675,water,0,
7675,2022-02-24T02:15:21.452791,676,earth,0,
7676,2022-02-24T02:15:21.452794,677,earth,0,
7677,2022-02-24T02:15:21.452799,678,wind,1,
7678,2022-02-24T02:15:21.452802,679,water,0,
7679,2022-02-24T02:15:21.452806,680,energy,2,
7680,2022-02-24T02:15:21.452810,681,water,0,
7681,2022-02-24T02:15:21.452814,682,wind,0,
7682,2022-02-24T02:15:21.452817,683,wind,0,
7683,2022-02-24T02:15:21.452821,684,water,0,
7684,2022-02-24T02:15:21.452825,685,fire,1,
7685,2022-02-24T02:15:21.452828,686,earth,2,
7686,2022-02-24T02:15:21.452832,687,earth,0,
7687,2022-02-24T02:15:21.452836,688,water,2,
7688,2022-02-24T02:15:21.452839,689,fire,1,
7689,2022-02-24T02:15:21.452843,690,wind,0,
7690,2022-02-24T02:15:21.452846,691,fire,1,
7691,2022-02-24T02:15:21.452850,692,energy,1,
7692,2022-02-24T02:15:21.452854,693,water,0,
7693,2022-02-24T02:15:21.452857,694,earth,0,
7694,2022-02-24T02:15:21.452861,695,water,2,
7695,2022-02-24T02:15:21.452865,696,water,0,
7696,2022-02-24T02:15:21.452869,697,water,2,
7697,2022-02-24T02:15:21.452873,698,earth,0,
7698,2022-02-24T02:15:21.452877,699,water,1,
7699,2022-02-24T02:15:21.452880,700,energy,1,
7700,2022-02-24T02:15:21.452884,701,wind,0,
7701,2022-02-24T02:15:21.452888,702,energy,1,
7702,2022-02-24T02:15:21.452891,703,wind,0,
7703,2022-02-24T02:15:21.452895,704,water,0,
7704,2022-02-24T02:15:21.452898,705,wind,0,
7705,2022-02-24T02:15:21.452902,706,energy,1,
7706,2022-02-24T02:15:21.452906,707,water,2,
7707,2022-02-24T02:15:21.452909,708,fire,2,
7708,2022-02-24T02:15:21.452913,709,energy,2,
7709,2022-02-24T02:15:21.452916,710,energy,1,
7710,2022-02-24T02:15:21.452920,711,earth,0,
7711,2022-02-24T02:15:21.452924,712,earth,1,
7712,2022-02-24T02:15:21.452927,713,wind,1,
7713,2022-02-24T02:15:21.452931,714,wind,0,
7714,2022-02-24T02:15:21.452935,715,energy,2,
7715,2022-02-24T02:15:21.452938,716,fire,1,
7716,2022-02-24T02:15:21.452942,717,earth,1,
7717,2022-02-24T02:15:21.452945,718,water,2,
7718,2022-02-24T02:15:21.452949,719,earth,0,
7719,2022-02-24T02:15:21.452953,720,energy,1,
7720,2022-02-24T02:15:21.452956,721,energy,2,
7721,2022-02-24T02:15:21.452960,722,earth,0,
7722,2022-02-24T02:15:21.452964,723,energy,2,
7723,2022-02-24T02:15:21.452967,724,energy,1,
7724,2022-02-24T02:15:21.452971,725,wind,0,
7725,2022-02-24T02:15:21.452974,726,earth,1,
7726,2022-02-24T02:15:21.452978,727,water,2,
7727,2022-02-24T02:15:21.452982,728,earth,0,
7728,2022-02-24T02:15:21.452985,729,energy,1,
7729,2022-02-24T02:15:21.452989,730,water,0,
7730,2022-02-24T02:15:21.452992,731,energy,1,
7731,2022-02-24T02:15:21.452996,732,earth,2,
7732,2022-02-24T02:15:21.453000,733,energy,2,
7733,2022-02-24T02:15:21.453003,734,earth,0,
7734,2022-02-24T02:15:21.453007,735,water,0,
7735,2022-02-24T02:15:21.453011,736,water,0,
7736,2022-02-24T02:15:21.453014,737,earth,1,
7737,2022-02-24T02:15:21.453018,738,water,1,
7738,2022-02-24T02:15:21.453021,739,energy,2,
7739,2022-02-24T02:15:21.453025,740,water,2,
7740,2022-02-24T02:15:21.453028,741,wind,0,
7741,2022-02-24T02:15:21.453032,742,energy,1,
7742,2022-02-24T02:15:21.453036,743,energy,2,
7743,2022-02-24T02:15:21.453039,744,energy,2,
7744,2022-02-24T02:15:21.453043,745,fire,1,
7745,2022-02-24T02:15:21.453046,746,fire,0,
7746,2022-02-24T02:15:21.453050,747,wind,1,
7747,2022-02-24T02:15:21.453054,748,fire,0,
7748,2022-02-24T02:15:21.453057,749,water,0,
7749,2022-02-24T02:15:21.453061,750,wind,0,
7750,2022-02-24T02:15:21.453064,751,water,2,
7751,2022-02-24T02:15:21.453068,752,wind,1,
7752,2022-02-24T02:15:21.453071,753,energy,1,
7753,2022-02-24T02:15:21.453075,754,earth,0,
7754,2022-02-24T02:15:21.453078,755,energy,2,
7755,2022-02-24T02:15:21.453082,756,fire,2,
7756,2022-02-24T02:15:21.453086,757,water,2,
7757,2022-02-24T02:15:21.453089,758,earth,0,
7758,2022-02-24T02:15:21.453093,759,wind,0,
7759,2022-02-24T02:15:21.453096,760,water,2,
7760,2022-02-24T02:15:21.453100,761,water,0,
7761,2022-02-24T02:15:21.453104,762,water,2,
7762,2022-02-24T02:15:21.453108,763,fire,0,
7763,2022-02-24T02:15:21.453111,764,wind,0,
7764,2022-02-24T02:15:21.453115,765,wind,0,
7765,2022-02-24T02:15:21.453118,766,water,0,
7766,2022-02-24T02:15:21.453122,767,water,2,
7767,2022-02-24T02:15:21.453126,768,wind,0,
7768,2022-02-24T02:15:21.453130,769,wind,1,
7769,2022-02-24T02:15:21.453134,770,wind,1,
7770,2022-02-24T02:15:21.453137,771,water,0,
7771,2022-02-24T02:15:21.453141,772,water,2,
7772,2022-02-24T02:15:21.453145,773,earth,1,
7773,2022-02-24T02:15:21.453148,774,fire,1,
7774,2022-02-24T02:15:21.453152,775,earth,0,
7775,2022-02-24T02:15:21.453156,776,wind,1,
7776,2022-02-24T02:15:21.453160,777,earth,0,
7777,2022-02-24T02:15:21.453163,778,energy,2,
7778,2022-02-24T02:15:21.453167,779,wind,0,
7779,2022-02-24T02:15:21.453209,780,wind,0,
7780,2022-02-24T02:15:21.453214,781,fire,0,
7781,2022-02-24T02:15:21.453217,782,wind,1,
7782,2022-02-24T02:15:21.453221,783,water,0,
7783,2022-02-24T02:15:21.453225,784,energy,1,
7784,2022-02-24T02:15:21.453229,785,energy,2,
7785,2022-02-24T02:15:21.453232,786,energy,2,
7786,2022-02-24T02:15:21.453236,787,energy,1,
7787,2022-02-24T02:15:21.453240,788,energy,1,
7788,2022-02-24T02:15:21.453244,789,fire,1,
7789,2022-02-24T02:15:21.453247,790,earth,0,
7790,2022-02-24T02:15:21.453251,791,wind,0,
7791,2022-02-24T02:15:21.453254,792,energy,1,
7792,2022-02-24T02:15:21.453258,793,earth,1,
7793,2022-02-24T02:15:21.453261,794,fire,0,
7794,2022-02-24T02:15:21.453265,795,earth,0,
7795,2022-02-24T02:15:21.453269,796,earth,1,
7796,2022-02-24T02:15:21.453272,797,wind,1,
7797,2022-02-24T02:15:21.453276,798,fire,0,
7798,2022-02-24T02:15:21.453279,799,wind,1,
7799,2022-02-24T02:15:21.453283,800,energy,1,
7800,2022-02-24T02:15:21.453287,801,earth,0,
7801,2022-02-24T02:15:21.453290,802,fire,2,
7802,2022-02-24T02:15:21.453294,803,fire,2,
7803,2022-02-24T02:15:21.453298,804,earth,0,
7804,2022-02-24T02:15:21.453301,805,wind,0,
7805,2022-02-24T02:15:21.453305,806,water,0,
7806,2022-02-24T02:15:21.453308,807,energy,1,
7807,2022-02-24T02:15:21.453312,808,energy,2,
7808,2022-02-24T02:15:21.453316,809,wind,0,
7809,2022-02-24T02:15:21.453319,810,fire,1,
7810,2022-02-24T02:15:21.453323,811,fire,1,
7811,2022-02-24T02:15:21.453327,812,energy,1,
7812,2022-02-24T02:15:21.453331,813,fire,1,
7813,2022-02-24T02:15:21.453334,814,water,0,
7814,2022-02-24T02:15:21.453338,815,water,0,
7815,2022-02-24T02:15:21.453342,816,wind,1,
7816,2022-02-24T02:15:21.453345,817,water,2,
7817,2022-02-24T02:15:21.453349,818,earth,1,
7818,2022-02-24T02:15:21.453353,819,water,0,
7819,2022-02-24T02:15:21.453356,820,earth,0,
7820,2022-02-24T02:15:21.453360,821,water,2,
7821,2022-02-24T02:15:21.453364,822,wind,1,
7822,2022-02-24T02:15:21.453367,823,earth,0,
7823,2022-02-24T02:15:21.453371,824,earth,1,
7824,2022-02-24T02:15:21.453374,825,energy,1,
7825,2022-02-24T02:15:21.453378,826,earth,2,
7826,2022-02-24T02:15:21.453382,827,wind,0,
7827,2022-02-24T02:15:21.453386,828,wind,0,
7828,2022-02-24T02:15:21.453389,829,earth,0,
7829,2022-02-24T02:15:21.453393,830,energy,2,
7830,2022-02-24T02:15:21.453397,831,energy,1,
7831,2022-02-24T02:15:21.453400,832,earth,1,
7832,2022-02-24T02:15:21.453404,833,earth,0,
7833,2022-02-24T02:15:21.453408,834,wind,0,
7834,2022-02-24T02:15:21.453411,835,earth,0,
7835,2022-02-24T02:15:21.453415,836,wind,1,
7836,2022-02-24T02:15:21.453419,837,earth,0,
7837,2022-02-24T02:15:21.453422,838,fire,0,
7838,2022-02-24T02:15:21.453426,839,water,0,
7839,2022-02-24T02:15:21.453430,840,fire,1,
7840,2022-02-24T02:15:21.453433,841,earth,2,
7841,2022-02-24T02:15:21.453437,842,fire,0,
7842,2022-02-24T02:15:21.453441,843,earth,0,
7843,2022-02-24T02:15:21.453444,844,fire,2,
7844,2022-02-24T02:15:21.453448,845,energy,1,
7845,2022-02-24T02:15:21.453452,846,water,0,
7846,2022-02-24T02:15:21.453455,847,wind,0,
7847,2022-02-24T02:15:21.453459,848,earth,0,
7848,2022-02-24T02:15:21.453463,849,energy,2,
7849,2022-02-24T02:15:21.453466,850,earth,0,
7850,2022-02-24T02:15:21.453470,851,energy,1,
7851,2022-02-24T02:15:21.453473,852,fire,1,
7852,2022-02-24T02:15:21.453477,853,fire,1,
7853,2022-02-24T02:15:21.453481,854,earth,0,
7854,2022-02-24T02:15:21.453484,855,energy,1,
7855,2022-02-24T02:15:21.453488,856,energy,1,
7856,2022-02-24T02:15:21.453491,857,energy,1,
7857,2022-02-24T02:15:21.453495,858,water,0,
7858,2022-02-24T02:15:21.453499,859,water,0,
7859,2022-02-24T02:15:21.453502,860,earth,0,
7860,2022-02-24T02:15:21.453506,861,earth,1,
7861,2022-02-24T02:15:21.453510,862,earth,0,
7862,2022-02-24T02:15:21.453513,863,earth,0,
7863,2022-02-24T02:15:21.453517,864,energy,1,
7864,2022-02-24T02:15:21.453520,865,energy,1,
7865,2022-02-24T02:15:21.453524,866,fire,2,
7866,2022-02-24T02:15:21.453528,867,energy,2,
7867,2022-02-24T02:15:21.453531,868,earth,0,
7868,2022-02-24T02:15:21.453535,869,fire,1,
7869,2022-02-24T02:15:21.453539,870,fire,0,
7870,2022-02-24T02:15:21.453542,871,earth,0,
7871,2022-02-24T02:15:21.453546,872,energy,2,
7872,2022-02-24T02:15:21.453549,873,fire,2,
7873,2022-02-24T02:15:21.453553,874,water,2,
7874,2022-02-24T02:15:21.453557,875,fire,0,
7875,2022-02-24T02:15:21.453561,876,water,1,
7876,2022-02-24T02:15:21.453565,877,wind,1,
7877,2022-02-24T02:15:21.453568,878,wind,1,
7878,2022-02-24T02:15:21.453572,879,wind,0,
7879,2022-02-24T02:15:21.453576,880,water,0,
7880,2022-02-24T02:15:21.453580,881,fire,1,
7881,2022-02-24T02:15:21.453583,882,wind,0,
7882,2022-02-24T02:15:21.453587,883,wind,1,
7883,2022-02-24T02:15:21.453590,884,water,0,
7884,2022-02-24T02:15:21.453594,885,fire,1,
7885,2022-02-24T02:15:21.453598,886,energy,1,
7886,2022-02-24T02:15:21.453601,887,energy,1,
7887,2022-02-24T02:15:21.453605,888,fire,1,
7888,2022-02-24T02:15:21.453609,889,fire,0,
7889,2022-02-24T02:15:21.453612,890,water,2,
7890,2022-02-24T02:15:21.453616,891,energy,1,
7891,2022-02-24T02:15:21.453620,892,water,2,
7892,2022-02-24T02:15:21.453623,893,energy,1,
7893,2022-02-24T02:15:21.453627,894,energy,1,
7894,2022-02-24T02:15:21.453630,895,wind,0,
7895,2022-02-24T02:15:21.453634,896,fire,2,
7896,2022-02-24T02:15:21.453637,897,energy,2,
7897,2022-02-24T02:15:21.453641,898,fire,1,
7898,2022-02-24T02:15:21.453645,899,energy,2,
7899,2022-02-24T02:15:21.453648,900,energy,1,
7900,2022-02-24T02:15:21.453652,901,wind,0,
7901,2022-02-24T02:15:21.453655,902,energy,1,
7902,2022-02-24T02:15:21.453659,903,earth,0,
7903,2022-02-24T02:15:21.453663,904,water,2,
7904,2022-02-24T02:15:21.453666,905,water,0,
7905,2022-02-24T02:15:21.453670,906,energy,2,
7906,2022-02-24T02:15:21.453673,907,wind,0,
7907,2022-02-24T02:15:21.453677,908,fire,1,
7908,2022-02-24T02:15:21.453680,909,wind,1,
7909,2022-02-24T02:15:21.453684,910,earth,0,
7910,2022-02-24T02:15:21.453687,911,earth,0,
7911,2022-02-24T02:15:21.453691,912,water,2,
7912,2022-02-24T02:15:21.453695,913,earth,2,
7913,2022-02-24T02:15:21.453698,914,fire,1,
7914,2022-02-24T02:15:21.453702,915,earth,0,
7915,2022-02-24T02:15:21.453705,916,earth,0,
7916,2022-02-24T02:15:21.453709,917,energy,2,
7917,2022-02-24T02:15:21.453712,918,fire,0,
7918,2022-02-24T02:15:21.453716,919,energy,2,
7919,2022-02-24T02:15:21.453720,920,earth,1,
7920,2022-02-24T02:15:21.453724,921,earth,0,
7921,2022-02-24T02:15:21.453727,922,water,0,
7922,2022-02-24T02:15:21.453731,923,wind,1,
7923,2022-02-24T02:15:21.453735,924,fire,0,
7924,2022-02-24T02:15:21.453738,925,water,2,
7925,2022-02-24T02:15:21.453742,926,wind,0,
7926,2022-02-24T02:15:21.453745,927,wind,1,
7927,2022-02-24T02:15:21.453749,928,wind,1,
7928,2022-02-24T02:15:21.453753,929,water,0,
7929,2022-02-24T02:15:21.453757,930,earth,0,
7930,2022-02-24T02:15:21.453760,931,water,0,
7931,2022-02-24T02:15:21.453764,932,energy,2,
7932,2022-02-24T02:15:21.453768,933,earth,0,
7933,2022-02-24T02:15:21.453771,934,water,0,
7934,2022-02-24T02:15:21.453775,935,energy,1,
7935,2022-02-24T02:15:21.453778,936,water,0,
7936,2022-02-24T02:15:21.453782,937,wind,1,
7937,2022-02-24T02:15:21.453786,938,energy,1,
7938,2022-02-24T02:15:21.453789,939,water,2,
7939,2022-02-24T02:15:21.453793,940,fire,1,
7940,2022-02-24T02:15:21.453797,941,earth,0,
7941,2022-02-24T02:15:21.453800,942,water,1,
7942,2022-02-24T02:15:21.453804,943,water,0,
7943,2022-02-24T02:15:21.453808,944,earth,2,
7944,2022-02-24T02:15:21.453811,945,fire,0,
7945,2022-02-24T02:15:21.453815,946,wind,1,
7946,2022-02-24T02:15:21.453819,947,water,2,
7947,2022-02-24T02:15:21.453823,948,earth,0,
7948,2022-02-24T02:15:21.453827,949,wind,1,
7949,2022-02-24T02:15:21.453830,950,water,0,
7950,2022-02-24T02:15:21.453834,951,earth,0,
7951,2022-02-24T02:15:21.453838,952,wind,1,
7952,2022-02-24T02:15:21.453841,953,energy,1,
7953,2022-02-24T02:15:21.453845,954,water,2,
7954,2022-02-24T02:15:21.453849,955,energy,1,
7955,2022-02-24T02:15:21.453852,956,fire,1,
7956,2022-02-24T02:15:21.453856,957,water,0,
7957,2022-02-24T02:15:21.453860,958,wind,1,
7958,2022-02-24T02:15:21.453863,959,energy,1,
7959,2022-02-24T02:15:21.453867,960,wind,1,
7960,2022-02-24T02:15:21.453870,961,fire,1,
7961,2022-02-24T02:15:21.453874,962,fire,1,
7962,2022-02-24T02:15:21.453878,963,energy,1,
7963,2022-02-24T02:15:21.453882,964,wind,0,
7964,2022-02-24T02:15:21.453886,965,energy,1,
7965,2022-02-24T02:15:21.453889,966,water,0,
7966,2022-02-24T02:15:21.453893,967,wind,0,
7967,2022-02-24T02:15:21.453896,968,wind,0,
7968,2022-02-24T02:15:21.453900,969,earth,0,
7969,2022-02-24T02:15:21.453904,970,fire,0,
7970,2022-02-24T02:15:21.453907,971,earth,0,
7971,2022-02-24T02:15:21.453911,972,water,1,
7972,2022-02-24T02:15:21.453915,973,wind,0,
7973,2022-02-24T02:15:21.453918,974,water,2,
7974,2022-02-24T02:15:21.453922,975,energy,1,
7975,2022-02-24T02:15:21.453926,976,fire,0,
7976,2022-02-24T02:15:21.453929,977,wind,0,
7977,2022-02-24T02:15:21.453933,978,energy,1,
7978,2022-02-24T02:15:21.453937,979,earth,0,
7979,2022-02-24T02:15:21.453940,980,energy,1,
7980,2022-02-24T02:15:21.453944,981,wind,1,
7981,2022-02-24T02:15:21.453948,982,water,0,
7982,2022-02-24T02:15:21.453951,983,energy,1,
